date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:29:59	76298/76298	---M--	200	added ('OK')	image/jpeg	etag:%220fe5330f4f8ca1:0%22	http://www.devitis.com/tourimage/7262004125441.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/7262004125441.jpg	(from http://www.devitis.com/devitis.asp?get=gallery)
00:30:01	73045/73045	---M--	200	added ('OK')	image/jpeg	etag:%220fe5330f4f8ca1:0%22	http://www.devitis.com/tourimage/726200415539.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/726200415539.jpg	(from http://www.devitis.com/devitis.asp?get=gallery)
00:30:05	52808/52808	---M--	200	added ('OK')	image/jpeg	etag:%220b890cf4f8ca1:0%22	http://www.devitis.com/tourimage/2142005142014.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/2142005142014.jpg	(from http://www.devitis.com/devitis.asp?get=gallery)
00:30:09	69796/69796	---M--	200	added ('OK')	image/jpeg	etag:%220b890cf4f8ca1:0%22	http://www.devitis.com/tourimage/2142005142229.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/2142005142229.jpg	(from http://www.devitis.com/devitis.asp?get=gallery)
00:30:21	123451/123451	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/118200610246.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/118200610246.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:30:23	146687/146687	---M--	200	added ('OK')	image/jpeg	etag:%220b890cf4f8ca1:0%22	http://www.devitis.com/tourimage/2142005142519.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/2142005142519.jpg	(from http://www.devitis.com/devitis.asp?get=gallery)
00:30:23	113824/113824	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200684734.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200684734.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:30:28	116509/116509	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200685151.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200685151.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:30:41	111783/111783	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200685624.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200685624.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:30:42	128400/128400	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/11920068541.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/11920068541.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:30:43	117471/117471	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200685910.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200685910.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:30:48	127980/127980	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/11920069517.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/11920069517.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:30:57	102598/102598	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/11920069652.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/11920069652.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:31:00	113824/113824	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200692441.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200692441.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:31:02	118260/118260	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200693410.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200693410.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=2)
00:31:13	152595/152595	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200693726.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200693726.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=3)
00:31:19	130553/130553	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200694551.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200694551.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=3)
00:31:20	121023/121023	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200694652.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200694652.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=3)
00:31:21	118709/118709	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/11920069488.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/11920069488.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=3)
00:31:31	114816/114816	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/119200695823.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/119200695823.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=3)
00:31:37	97719/97719	---M--	200	added ('OK')	image/jpeg	etag:%220e646a1f3f8ca1:0%22	http://www.devitis.com/tourimage/11152006105553.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/11152006105553.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=3)
00:31:38	122547/122547	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/1115200693358.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1115200693358.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=3)
00:31:40	121826/121826	---M--	200	added ('OK')	image/jpeg	etag:%220e646a1f3f8ca1:0%22	http://www.devitis.com/tourimage/11152006105127.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/11152006105127.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=3)
00:31:53	131240/131240	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/1115200611145.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1115200611145.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:31:55	96335/96335	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006122530.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006122530.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:31:57	126902/126902	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006121619.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006121619.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:31:59	128400/128400	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/126200612238.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/126200612238.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:32:09	102329/102329	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006122916.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006122916.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:32:15	118941/118941	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006123126.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006123126.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:32:18	127755/127755	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006123741.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006123741.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:32:18	120045/120045	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006123940.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006123940.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:32:29	125771/125771	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006124329.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006124329.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=4)
00:32:33	92459/92459	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006125832.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006125832.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=5)
00:32:35	103154/103154	---M--	200	added ('OK')	image/jpeg	etag:%2202cac5f3f8ca1:0%22	http://www.devitis.com/tourimage/1214200613418.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1214200613418.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=5)
00:32:36	134602/134602	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1262006125320.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1262006125320.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=5)
00:32:42	108717/108717	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1214200613542.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1214200613542.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=5)
00:32:44	136633/136633	---M--	200	added ('OK')	image/jpeg	etag:%22072cde8f3f8ca1:0%22	http://www.devitis.com/tourimage/1214200613957.jpg	C:/Users/Nicholas/Documents/Virtual%20Theologies/Web%20Development/Dreamweaver/Web%20Sites/www.devitis.com/www.devitis.com/tourimage/1214200613957.jpg	(from http://www.devitis.com/devitis.asp?ID=&get=gallery&devitis:next=5)
